TERM_ID,category,currentText,screenOrFeature,sourceFile,sourceKeyOrFunction,triggerCondition,notes
ST3_0819,Other,Игрок A,events_voting_crowd,AsyncScene/Web/events.js,aName,static_string,line=2064
ST3_0820,Other,Игрок B,events_voting_crowd,AsyncScene/Web/events.js,bName,static_string,line=2065
ST3_0821,ResultCard,Толпа решает: ${aName} [${aInf}] и ${bName} [${bInf}].,"battle_ui,events_voting_crowd",AsyncScene/Web/events.js,line,dynamic_template,variables=aName|aInf|bName|bInf; line=2077
ST3_0822,BlockTitle,Толпа решает,"battle_ui,events_voting_crowd",AsyncScene/Web/events.js,title,static_string,line=2112
ST3_0823,Other,Площадь,chat_ui,AsyncScene/Web/game_legacy.js,name,static_string,line=44
ST3_0824,ChatLine,Главный чат. Здесь видно всех. Здесь начинается ⚡.,chat_ui,AsyncScene/Web/game_legacy.js,desc,static_string,line=45
ST3_0825,Other,Общая лента,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=46
ST3_0826,Other,Социальный хаб,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=46
ST3_0827,Other,Алекс,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=48
ST3_0828,Other,любит доминировать,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=48
ST3_0829,Other,Мира,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=49
ST3_0830,Other,намекает кусками,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=49
ST3_0831,Other,Кай,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=50
ST3_0832,Status,проверяет на прочность,"reports_cop_flow,pending_states",AsyncScene/Web/game_legacy.js,name,static_string,line=50
ST3_0833,Other,Юна,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=51
ST3_0834,Other,смеется метко,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=51
ST3_0835,Other,Сора,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=52
ST3_0836,Other,"слушает, потом режет правдой",general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=52
ST3_0837,Other,Ночной бар,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=56
ST3_0838,Status,"Тусклый свет. Музыка давит, разговоры наслаиваются. Здесь любят проверять границы.","reports_cop_flow,pending_states",AsyncScene/Web/game_legacy.js,desc,static_string,line=57
ST3_0839,Other,Напряжение,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=58
ST3_0840,Other,Густая толпа,events_voting_crowd,AsyncScene/Web/game_legacy.js,tags,static_string,line=58
ST3_0841,Other,Алекс,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=60
ST3_0842,Other,заводит людей,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=60
ST3_0843,Other,Мира,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=61
ST3_0844,Other,говорит намеками,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=61
ST3_0845,Other,Задняя комната,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=65
ST3_0846,ChatLine,"Тише, плотнее, ближе. Здесь сделки звучат как шепот, а шутки как пароли.",chat_ui,AsyncScene/Web/game_legacy.js,desc,static_string,line=66
ST3_0847,Other,Секретно,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=67
ST3_0848,Other,Доступ по нити,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=67
ST3_0849,Other,Бармен,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=69
ST3_0850,Other,коротко и по делу,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=69
ST3_0851,Other,Охранник,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=70
ST3_0852,Other,у него всегда есть второй путь,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=70
ST3_0853,Other,Крыша,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=74
ST3_0854,Other,"Ветер сносит слова быстрее, чем мысли. Здесь легче говорить честно, но больнее слышать правду.",general_interface,AsyncScene/Web/game_legacy.js,desc,static_string,line=75
ST3_0855,Other,Тише,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=76
ST3_0856,Other,Честнее,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=76
ST3_0857,Other,Сора,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=78
ST3_0858,Other,молчит дольше всех,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=78
ST3_0859,Other,Юна,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=79
ST3_0860,Other,улыбка как нож,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=79
ST3_0861,Other,Аркада,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=83
ST3_0862,Other,"Неон, автоматы и маленькие победы. Здесь конфликт часто выглядит как игра, пока не становится настоящим.",general_interface,AsyncScene/Web/game_legacy.js,desc,static_string,line=84
ST3_0863,Other,Шумно,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=85
ST3_0864,Other,Быстрые реакции,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=85
ST3_0865,Other,Кай,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=87
ST3_0866,Other,любит правила,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=87
ST3_0867,Other,Рин,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=88
ST3_0868,Other,появляется вовремя,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=88
ST3_0869,Other,Уточняю спокойно,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=95
ST3_0870,Other,Задаю простой вопрос,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=96
ST3_0871,Other,Ставлю границу,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=97
ST3_0872,Other,Ловлю на противоречии,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=98
ST3_0873,Other,Режу по сути,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=99
ST3_0874,Other,Срываю маску,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=100
ST3_0875,Other,Смягчаю,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=104
ST3_0876,Other,Перевожу в шутку,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=105
ST3_0877,Other,Парирую фактами,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=106
ST3_0878,Other,Зеркалю,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=107
ST3_0879,Other,Контратака,battle_ui,AsyncScene/Web/game_legacy.js,id,static_string,line=108
ST3_0880,Other,Обнуляю позицию,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=109
ST3_0881,Other,НЕТЬ,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=114
ST3_0882,Other,Отменяет ход,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=114
ST3_0883,Other,СЛИНЯЙ,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=115
ST3_0884,Other,Закрывает конфликт без победителя,general_interface,AsyncScene/Web/game_legacy.js,id,static_string,line=115
ST3_0885,Other,Говорю прямо,general_interface,AsyncScene/Web/game_legacy.js,act,static_string,line=119
ST3_0886,Other,Наблюдаю и жду,general_interface,AsyncScene/Web/game_legacy.js,act,static_string,line=119
ST3_0887,Other,Провоцирую,general_interface,AsyncScene/Web/game_legacy.js,act,static_string,line=119
ST3_0888,Other,Сглаживаю,general_interface,AsyncScene/Web/game_legacy.js,act,static_string,line=119
ST3_0889,Other,Поддерживаю,general_interface,AsyncScene/Web/game_legacy.js,act,static_string,line=119
ST3_0890,Other,Иду против течения,general_interface,AsyncScene/Web/game_legacy.js,act,static_string,line=119
ST3_0891,Other,Выйти вперед,general_interface,AsyncScene/Web/game_legacy.js,tense,static_string,line=120
ST3_0892,Other,Остаться в тени,general_interface,AsyncScene/Web/game_legacy.js,tense,static_string,line=120
ST3_0893,Other,Перевести в шутку,general_interface,AsyncScene/Web/game_legacy.js,tense,static_string,line=120
ST3_0894,Other,Защитить кого-то,general_interface,AsyncScene/Web/game_legacy.js,tense,static_string,line=120
ST3_0895,Other,Уйти молча,general_interface,AsyncScene/Web/game_legacy.js,tense,static_string,line=120
ST3_0896,Other,Спокойный,general_interface,AsyncScene/Web/game_legacy.js,tone,static_string,line=121
ST3_0897,Other,Ироничный,general_interface,AsyncScene/Web/game_legacy.js,tone,static_string,line=121
ST3_0898,Other,Резкий,general_interface,AsyncScene/Web/game_legacy.js,tone,static_string,line=121
ST3_0899,Other,Теплый,general_interface,AsyncScene/Web/game_legacy.js,tone,static_string,line=121
ST3_0900,Other,Сдержанный,general_interface,AsyncScene/Web/game_legacy.js,tone,static_string,line=121
ST3_0901,Other,Новый,general_interface,AsyncScene/Web/game_legacy.js,me,static_string,line=128
ST3_0902,Other,Создание персонажа,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=180
ST3_0903,Other,Локация (детали),general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=181
ST3_0904,Other,Смена локации,general_interface,AsyncScene/Web/game_legacy.js,literal_at_line,static_string,line=182
ST3_0905,Other,Портал,general_interface,AsyncScene/Web/game_legacy.js,literal_at_line,static_string,line=183
ST3_0906,Other,Игра,general_interface,AsyncScene/Web/game_legacy.js,literal_at_line,static_string,line=184
ST3_0907,Other,Желтая,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=208
ST3_0908,Other,Оранжевая,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=209
ST3_0909,Other,Красная,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=210
ST3_0910,Other,Серая,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=211
ST3_0911,SystemLine,"<div class=""meta""><span class=""name"">Система</span><span class=""time"">${safeText(i.t)}</span></div>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(i.t); line=223
ST3_0912,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=249
ST3_0913,Other,"Сам с собой спорить можно, но позже. Выбери другого.",general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=253
ST3_0914,Other,Случайно,general_interface,AsyncScene/Web/game_legacy.js,r,static_string,line=324
ST3_0915,Other,"Метка: <span class=""k"">${safeText(t)}</span>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(t); line=349
ST3_0916,ResourceName,⚡ ${ensureInfluence(n.name)},general_interface,AsyncScene/Web/game_legacy.js,ensureInfluence,dynamic_template,variables=ensureInfluence(n.name); line=360
ST3_0917,ResourceName,⚡ ${ensureInfluence(state.me.name)},general_interface,AsyncScene/Web/game_legacy.js,ensureInfluence,dynamic_template,variables=ensureInfluence(state.me.name); line=367
ST3_0918,Other,ты,general_interface,AsyncScene/Web/game_legacy.js,note,static_string,line=368
ST3_0919,Other,Не в игре,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=406
ST3_0920,Other,"Движуха: <span class=""k"">${safeText(String(state.activity[state.locationId] ?? 0))}</span>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(String(state.activity[state.locationId] ?? 0)); line=424
ST3_0921,ResourceName,"⚡: <span class=""k"">${safeText(String(ensureInfluence(state.me.name)))}</span>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(String(ensureInfluence(state.me.name))); line=430
ST3_0922,Status,"Открыто локаций: <span class=""k"">${safeText(String(items.length - lockedCount + 1))}</span>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(String(items.length - lockedCount + 1)); line=444
ST3_0923,Other,"Импульс: <span class=""k"">${safeText(String(state.impulses))}</span>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(String(state.impulses)); line=449
ST3_0924,Hint,"Подсказка: <span class=""k"">нажми на имя в чате</span>",chat_ui,AsyncScene/Web/game_legacy.js,Подсказка,static_string,line=459
ST3_0925,ChatLine,В ${loc.name} кто-то слишком внимательно читает чат.,chat_ui,AsyncScene/Web/game_legacy.js,lines,dynamic_template,variables=loc.name; line=467
ST3_0926,Other,В ${loc.name} слова цепляются друг за друга. Сейчас можно поднять волну.,pending_states,AsyncScene/Web/game_legacy.js,lines,dynamic_template,variables=loc.name; line=468
ST3_0927,Other,В ${loc.name} заметно: кто-то ищет повод для спора.,general_interface,AsyncScene/Web/game_legacy.js,заметно,dynamic_template,variables=loc.name; line=469
ST3_0928,ChatLine,Главная механика: вызови кого-то на конфликт кликом по имени в чате.,chat_ui,AsyncScene/Web/game_legacy.js,механика,static_string,line=476
ST3_0929,Other,"МVP: конфликты дают ⚡. Позже добавим нити, комнаты и доступы.",general_interface,AsyncScene/Web/game_legacy.js,МVP,static_string,line=481
ST3_0930,Other,"<div class=""meta""><span class=""name"">Конфликт</span><span class=""time"" id=""conflictClock"">--:--</span></div>",general_interface,AsyncScene/Web/game_legacy.js,--,static_string,line=508
ST3_0931,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=557
ST3_0932,Button,Закрыть,disabled_states,AsyncScene/Web/game_legacy.js,b,static_string,line=560
ST3_0933,Other,"Цель: <b>${safeText(tName || ""не выбрана"")}</b><br>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,"variables=safeText(tName || ""не выбрана""); line=570"
ST3_0934,ResultCard,Вызов на конфликт отправит приглашение. Победа забирает <b>1 ⚡</b>.,"battle_ui,result_cards",AsyncScene/Web/game_legacy.js,safeText,static_string,line=571
ST3_0935,Other,Вызвать,general_interface,AsyncScene/Web/game_legacy.js,b1,static_string,line=575
ST3_0936,Other,Отмена,general_interface,AsyncScene/Web/game_legacy.js,b2,static_string,line=582
ST3_0937,Other,Ты вызвал: <b>${safeText(state.conflict.target)}</b><br>,general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(state.conflict.target); line=591
ST3_0938,Other,Выбери фразу (цвет = риск и сила).,general_interface,AsyncScene/Web/game_legacy.js,safeText,static_string,line=592
ST3_0939,Other,Отмена,general_interface,AsyncScene/Web/game_legacy.js,b2,static_string,line=609
ST3_0940,Button,"Твоя фраза: <b>${safeText(p ? p.label : ""?"")}</b><br>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,"variables=safeText(p ? p.label : ""?""); line=619"
ST3_0941,Other,Ждем контрфразу от <b>${safeText(state.conflict.target)}</b>...,general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(state.conflict.target); line=620
ST3_0942,Other,СЛИНЯЙ,general_interface,AsyncScene/Web/game_legacy.js,b2,static_string,line=624
ST3_0943,Other,Ты закрыл конфликт картой СЛИНЯЙ.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=626
ST3_0944,ChatLine,Система,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=627
ST3_0945,ChatLine,Конфликт закрыт без победителя.,"chat_ui,disabled_states",AsyncScene/Web/game_legacy.js,pushChat,static_string,line=627
ST3_0946,Status,Готово.,general_interface,AsyncScene/Web/game_legacy.js,safeText,static_string,line=638
ST3_0947,Other,Ок,general_interface,AsyncScene/Web/game_legacy.js,b1,static_string,line=642
ST3_0948,Other,Вызов: ${challengerName} -> ${targetName}.,general_interface,AsyncScene/Web/game_legacy.js,logSys,dynamic_template,variables=challengerName|targetName; line=668
ST3_0949,ChatLine,Система,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=669
ST3_0950,ChatLine,${challengerName} вызывает ${targetName} на конфликт.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,dynamic_template,variables=challengerName|targetName; line=669
ST3_0951,Button,Контрфраза: ${c.label}.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,dynamic_template,variables=c.label; line=695
ST3_0952,Button,Контрфраза от ${opp}: ${colorLabel(c.color)}.,general_interface,AsyncScene/Web/game_legacy.js,logSys,dynamic_template,variables=opp|colorLabel(c.color); line=696
ST3_0953,ResultCard,Ничья. Фразы столкнулись лбами и погасли.\\n,general_interface,AsyncScene/Web/game_legacy.js,clamp,static_string,line=713
ST3_0954,Button,Ты: ${p.label} (${atk})\\n,general_interface,AsyncScene/Web/game_legacy.js,Ты,dynamic_template,variables=p.label|atk; line=714
ST3_0955,ChatLine,Система,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=716
ST3_0956,ResultCard,Ничья. ⚡ не изменилось.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=716
ST3_0957,Other,Результат: победил ${winner}.\\n,result_cards,AsyncScene/Web/game_legacy.js,Результат,dynamic_template,variables=winner; line=733
ST3_0958,Button,Ты: ${p.label} (${atk})\\n,general_interface,AsyncScene/Web/game_legacy.js,Ты,dynamic_template,variables=p.label|atk; line=734
ST3_0959,Toast,"⚡: ${winner} +1, ${loser} -1.",result_cards,AsyncScene/Web/game_legacy.js,Ты,dynamic_template,variables=winner|loser; line=736
ST3_0960,ChatLine,Система,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=741
ST3_0961,ResultCard,Победа: ${winner}. ⚡ перешло.,"chat_ui,battle_ui,result_cards",AsyncScene/Web/game_legacy.js,pushChat,dynamic_template,variables=winner; line=741
ST3_0962,ResultCard,Победа: ${winner}. Импульс +1.,"battle_ui,result_cards",AsyncScene/Web/game_legacy.js,logSys,dynamic_template,variables=winner; line=742
ST3_0963,Other,"Импульс: <span class=""k"">${safeText(String(state.impulses))}</span>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(String(state.impulses)); line=782
ST3_0964,Other,"⚡: <span class=""k"">${safeText(String(state.me.name ? ensureInfluence(state.me.name) : 0))}</span>",general_interface,AsyncScene/Web/game_legacy.js,safeText,dynamic_template,variables=safeText(String(state.me.name ? ensureInfluence(state.me.name) : 0)); line=787
ST3_0965,Other,Портал: быстрые ходы и ускорение. Сейчас быстрый ход дает импульс.,pending_states,AsyncScene/Web/game_legacy.js,Портал,static_string,line=793
ST3_0966,Other,Кто сегодня держит слово?,general_interface,AsyncScene/Web/game_legacy.js,lines,static_string,line=809
ST3_0967,Other,"Тут слишком тихо, это подозрительно.",general_interface,AsyncScene/Web/game_legacy.js,lines,static_string,line=810
ST3_0968,Other,"Я вижу, кто читает, но не пишет.",general_interface,AsyncScene/Web/game_legacy.js,lines,static_string,line=811
ST3_0969,Other,"Ну что, начинаем?",general_interface,AsyncScene/Web/game_legacy.js,lines,static_string,line=812
ST3_0970,Other,Слабые фразы сюда не приносят.,general_interface,AsyncScene/Web/game_legacy.js,literal_at_line,static_string,line=813
ST3_0971,Other,Новый,general_interface,AsyncScene/Web/game_legacy.js,literal_at_line,static_string,line=831
ST3_0972,Other,Персонаж создан: ${name}.,general_interface,AsyncScene/Web/game_legacy.js,logSys,dynamic_template,variables=name; line=853
ST3_0973,Other,"Ты вошел в локацию ""${LOCATIONS[state.locationId].name}"".",general_interface,AsyncScene/Web/game_legacy.js,logSys,dynamic_template,variables=LOCATIONS[state.locationId].name; line=854
ST3_0974,Other,Новый,general_interface,AsyncScene/Web/game_legacy.js,name,static_string,line=862
ST3_0975,Other,Не в игре,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=878
ST3_0976,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=899
ST3_0977,Other,как пройти дальше,general_interface,AsyncScene/Web/game_legacy.js,tease,static_string,line=916
ST3_0978,Other,как пройти,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=918
ST3_0979,Other,дальше,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=918
ST3_0980,ChatLine,Дальше проходят не просьбой. Проходят силой слова.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=919
ST3_0981,ChatLine,Интересно.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=921
ST3_0982,ChatLine,Смело.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=921
ST3_0983,ChatLine,Посмотрим.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=921
ST3_0984,ChatLine,Продолжай.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=921
ST3_0985,ChatLine,Не факт.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=921
ST3_0986,Other,Рай,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0987,Other,Нико,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0988,Other,Сора,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0989,Other,Юки,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0990,Other,Мика,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0991,Other,Аки,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0992,Other,Тори,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0993,Other,Рин,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0994,Other,Кай,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0995,Other,Юна,general_interface,AsyncScene/Web/game_legacy.js,if,static_string,line=935
ST3_0996,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=947
ST3_0997,Other,На виду,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=950
ST3_0998,Other,Ты вмешался. Импульс +1.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=954
ST3_0999,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=960
ST3_1000,Other,В тени,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=963
ST3_1001,Other,Ты переждал. Мир не останавливается.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=965
ST3_1002,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=971
ST3_1003,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=983
ST3_1004,Status, (закрыто),disabled_states,AsyncScene/Web/game_legacy.js,lockTxt,static_string,line=999
ST3_1005,Other,"Ты переместился в ""${LOCATIONS[locId].name}"".",general_interface,AsyncScene/Web/game_legacy.js,logSys,dynamic_template,variables=LOCATIONS[locId].name; line=1006
ST3_1006,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1024
ST3_1007,Other,"Найти движуху: ты переместился в ""${LOCATIONS[target].name}"".",general_interface,AsyncScene/Web/game_legacy.js,logSys,dynamic_template,variables=LOCATIONS[target].name; line=1031
ST3_1008,Other,"Найти движуху: ты уже там, где жарче всего.",general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1036
ST3_1009,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1044
ST3_1010,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1058
ST3_1011,Other,Портал: быстрый ход. Импульс +1.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1064
ST3_1012,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1071
ST3_1013,Other,Нужно 2 импульса.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1075
ST3_1014,BlockTitle,Портал: ты подтолкнул события. Движухи стало больше.,events_voting_crowd,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1082
ST3_1015,Status,Открыта локация: ${LOCATIONS.backroom.name},general_interface,AsyncScene/Web/game_legacy.js,logSys,dynamic_template,variables=LOCATIONS.backroom.name; line=1087
ST3_1016,ChatLine,Система,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=1088
ST3_1017,ChatLine,Кто-то приоткрыл дверь. Теперь можно зайти в заднюю комнату.,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=1088
ST3_1018,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1097
ST3_1019,Other,Для создания локации нужно 3 импульса.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1101
ST3_1020,Other,Личная локация ${Object.keys(LOCATIONS).length + 1},general_interface,AsyncScene/Web/game_legacy.js,name,dynamic_template,variables=Object.keys(LOCATIONS).length + 1; line=1108
ST3_1021,EmptyState,"Локация, созданная игроком. Здесь пока пусто, но тут можно выращивать ⚡.",empty_states,AsyncScene/Web/game_legacy.js,desc,static_string,line=1112
ST3_1022,Other,Личное,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=1113
ST3_1023,Other,Создано игроком,general_interface,AsyncScene/Web/game_legacy.js,tags,static_string,line=1113
ST3_1024,Other,"Ты создал новую локацию: ""${name}"".",general_interface,AsyncScene/Web/game_legacy.js,logSys,dynamic_template,variables=name; line=1120
ST3_1025,Other,Сначала создай персонажа.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1129
ST3_1026,ChatLine,"Чтобы начать затею, нужен 1 импульс.",chat_ui,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1133
ST3_1027,Other,Я предлагаю сыграть по новым правилам прямо сейчас.,pending_states,AsyncScene/Web/game_legacy.js,idea,static_string,line=1144
ST3_1028,Other,Давайте решим вопрос одним конфликтом.,general_interface,AsyncScene/Web/game_legacy.js,idea,static_string,line=1145
ST3_1029,Other,"Кто сильнее словом, тот и прав.",general_interface,AsyncScene/Web/game_legacy.js,idea,static_string,line=1146
ST3_1030,ChatLine,Система,chat_ui,AsyncScene/Web/game_legacy.js,pushChat,static_string,line=1149
ST3_1031,ChatLine,Затея: ${idea},chat_ui,AsyncScene/Web/game_legacy.js,pushChat,dynamic_template,variables=idea; line=1149
ST3_1032,Other,Затея создана. Теперь люди будут реагировать.,general_interface,AsyncScene/Web/game_legacy.js,logSys,static_string,line=1150
ST3_1033,Other,AsyncScene,general_interface,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=9
ST3_1034,Other,Площадь,chat_ui,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=67
ST3_1035,Other,Локация: Площадь,chat_ui,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=68
ST3_1036,Hint,Пиши что по теме.,chat_ui,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=74
ST3_1037,Button,Заслать,chat_ui,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=75
ST3_1038,ChatLine,Изменить высоту чата,chat_ui,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=78
ST3_1039,ResourceName,Влияние,general_interface,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=83
ST3_1040,ResourceName,Репутация,general_interface,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=83
ST3_1041,ResourceName,Пойнты,economy_toasts,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=83
ST3_1042,ResourceName,Победы,general_interface,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=83
ST3_1043,Button,Меню,general_interface,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=85
ST3_1044,Button,Меню,general_interface,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=91
ST3_1045,BlockTitle,Личка,dm_ui,AsyncScene/Web/index.html,html_text_or_attribute,static_string,line=101
